Teks|Sentimen
Sri Mulyani: 2023 Tahun yang Gelap, 2024 Masih Lemah|Netral
WOM Finance (WOMF) Catat Laba Rp 97,3 M Juni 2024, Naik 10,24%|Positif
Rapat Sampai Tengah Malam, KSSK: Sistem Keuangan RI Terjaga!|Netral
Menhub Minta Prabowo-Gibran Kasih PMN ke Pelni, Ini Alasannya|Netral
Laba Emiten Telko DATA Naik 38,3% di Semester I-2024, Ini Penyebabnya|Positif
Jangan Sembarang Jual Rekening, Bisa Berujung Masuk Daftar Hitam|Negatif
Saham BNI (BBNI) Pimpin Kenaikan Bank Jumbo, Sebulan Naik Segini|Positif
IHSG Dibuka Longsor 0,66%, The Fed Effect Pudar?|Negatif
Soal Proyek di IKN, Ciputra (CTRA) Bilang Gini|Netral
Fed Effect Pudar, Dolar Naik Tipis Jadi Rp 16.235|Negatif
OJK Turun Gunung Berantas Judi Online, Ini yang Dilakukannya|Netral
Intel Bakal PHK 17.500 Karyawan dan Hentikan Dividen|Negatif
Rupiah Dua Hari Menguat, Fed Effect Lanjut Hari Ini?|Positif
Waduh! Indeks Saham Nikkei Terjun 5%, IHSG Rawan Longsor|Negatif
IHSG Balik 7.300, Asing Ramai-Ramai Serbu BMRI|Positif
Ini 10 Saham yang Dibuang Asing Saat IHSG Cerah|Negatif
Pertemuan SEC dan XRP (Ripple) Bikin Pasar Kripto Memerah|Negatif
Fed Efect Memudar, Wall Street Makin Merana|Negatif
Daftar Terbaru Bank Bertumbangan di RI, Diam-Diam Sudah 14 Tutup|Negatif
Ada yang Ditutup, Cek Daftar Terbaru 98 Fintech Lending Berizin OJK|Netral
Erick Thohir Beberkan 92% Proyek Strategis Kementerian BUMN Beres|Positif
Rekening Langsung Ludes, Kenali Modus Baru Maling M-Banking|Netral
TNI Temukan Harta Karun Emas Soekarno di Sukabumi, Begini Nasibnya|Netral
Pria Amerika Ikut Anjuran Nabi, Kini Kaya Raya Berharta Rp 123 T|Netral
Awas! KTP dan Foto Wajah Bisa Dipakai Orang Lain Buka Rekening Pinjol|Netral
Nasabah Prirotas BCA-BRI-BNI-Mandiri Wajib Punya Duit Segini Minimal|Netral
Gokil! Brand Value BRI Meroket 30% Jadi USD 11,25 Miliar|Positif
Kasus Suap Raja Minyak Terbongkar, 5 Mantan Petinggi Terseret|Negatif
China Mau Gusur Boeing dan Airbus, Begini Taktiknya|Netral
Gak Kira-Kira, Laba BUMN RI Melejit 2.415% Jadi Rp 327 Triliun|Positif
BRI Borong 4 Penghargaan di Malam Apresiasi Emiten 2024|Positif
Berkat Bitcoin, Negara Kecil Ini Jadi yang Paling Kaya di Dunia|Netral
Warren Buffett Jual 50% Saham Apple, Tumpukan Uang Kas Menggunung|Negatif
Kondisi Intel Ngeri! Saham Ambruk, Tidak Bisa Bayar Dividen, & Mau PHK|Negatif
Awas Rekening Ludes Sekejap, Catat Cara Mudah Hindari Maling M-banking|Netral
Batal Maju ke Pilgub DKI, Jusuf Hamka Ternyata Sosok Penyelamat Astra|Netral
Berlaku 2024, Segini Saldo Minimum Rekening BCA, Mandiri, BNI, & BRI|Netral
Kisah Orang Jepang di RI Gagal Jadi Konglomerat karena Ulah Istri|Netral
Bukan Cuma Resesi AS, Ini Biang Kerok Ambruknya Bursa Dunia|Negatif
Ancam Pakai Kata Kasar, 573 Debt Collector Diadukan ke OJK|Negatif
Breaking! Ancaman Resesi Mencuat, Bursa Wall Street Dibuka Anjlok|Negatif
Ini yang Bikin Warga RI Sasaran Empuk Maling M-banking|Netral
Tok! Keluar dari Daftar Hitam, Waskita Karya Bisa Ikut Tender Lagi|Positif
OJK Kasih 2.379 Sanksi ke Industri Keuangan per Juli 2024|Negatif
OJK: Masih Ada yang Bermasalah, BPR Tutup Tahun Ini Akan Bertambah|Negatif
IHSG Ambruk 3,4%, Begini Ramalan Bos OJK ke Depan|Negatif
Ini Alasan OJK Maju Terus Lawan Kresna Life di Meja Hijau|Netral
Saham FORU dan KARW Meroket Karena Mau Dicaplok? Bos OJK Buka-Bukaan|Positif
Bursa Berjangka AS Terkapar Jelang Pembukaan Wall Street|Negatif
Black Monday IHSG Ambruk 3,4% & Nyaris Kena Trading Halt|Negatif
Saham Mulai Ditinggalkan, Investor Lari ke Kripto? Bos OJK Buka Suara|Netral
OJK Lapor Aset Industri Asuransi RI Capai Rp 1.126 T per Juni 2024|Netral
KOSPI Turun Tajam, Korea Selatan Hentikan Perdagangan Saham|Negatif
OJK: Restrukturisasi KUR Pakai Aturan Lama|Netral
Transaksi Kripto RI Tembus Rp 301,75 T di 2024, Naik 3 Kali Lipat|Positif
IHSG Ambruk 4% Lebih, Menko Airlangga: Jangan Khawatir!|Negatif
IHSG Anjlok 4% Lebih Perlu Trading Halt? Ini Kata BEI|Negatif
Indikator Ini Buka Peluang AS Resesi, Dolar Turun ke Rp 16.180|Positif
Total Pinjaman Pinjol Tembus Rp 66,69 Triliun per Juni 2024|Netral
Dua Emiten Syariah Ini Akan Dikeluarkan dari Daftar Efek Short Selling|Negatif
Investor Panik Ekonomi AS di Ambang Bahaya, Pasar Eropa Kebakaran|Negatif
Demi Jaga Kualitas Kredit, Bank Rela Cuan Terkikis|Netral
Saham Intel Cs Ambruk, Uang US$ 1 Triliun Lenyap di Wall Street|Negatif
Tahun Ini Sudah Rp 129,9 Triliun Dana Terkumpul di Pasar Modal|Positif
Penyaluran Kredit Juni 2024 Tumbuh 12,36%, Investasi Jadi Primadona|Positif
Sederet Masalah Ini Bikin Bos OJK Was-was, Simak!|Negatif
Asing Ramai-Ramai Borong Saham dan SBN RI di Juli 2024|Positif
Dunia Gonjang-Ganjing, Ini Catatan OJK|Netral
Bursa Saham Dunia Jepang Hingga AS Ambruk Berjamaah, Ini Penyebabnya|Negatif
IHSG Turun Makin Parah, Sudah Ambruk 4% Lebih|Negatif
IHSG Ambruk 3,74%! Ini Pandangan Analisis|Negatif
Komentar Bankir Soal Likuiditas: Bukan Kering tapi Mahal|Netral
Breaking News! IHSG Ambruk 3% di Sesi II|Negatif
Kacau! Bursa Jepang Anjlok 13%, Korsel dan Taiwan Ambruk 8% Lebih|Negatif
Merger dengan Commonwealth, OCBC Mau Buyback Saham Rp 1.230|Positif
Ekonomi RI Tumbuh 5,05%, tapi IHSG Tetap Ambruk Nyaris 2%|Negatif
Bitcoin-Ethereum Ambruk, Rp 4.400 Triliun Lenyap dalam 24 Jam|Negatif
Pasar Ambruk Gara-Gara The Fed, Investor Perlu Panik?|Negatif
Wajib Baca, Ini Perbedaan Rupiah Digital dan Uang Elektronik|Netral
Melesat 59% Sebulan, Bursa Pantau Ketat Pergerakan CBUT|Negatif
Ketakutan Jokowi di Akhir Jabatan Makin Nyata, Bankir Teriak Gini|Negatif
Jadi Perusahaan Pembayar Pajak Terbesar, BRI Diapresiasi Oleh Negara|Positif
Ancaman Resesi AS Buat IHSG Makin Hancur, Sudah Ambruk 2%|Negatif
PTBA Diversifikasi Bisnis Batu Bara, Bidik Peluang Sektor Baterai|Positif
Bayang-Bayang Resesi AS Bikin IHSG Ambruk 1% Lebih|Negatif
Data Ekonomi AS Melemah, Harga Minyak Rawan Koreksi!|Negatif
Ini Alasan Bitcoin Ambruk Ke US$ 53.000 & Ethereum Anjlok 20%|Negatif
Pelaku Pasar Khawatir, Dolar Turun ke Rp16.170|Negatif
Breaking! Investor Cemas Resesi AS, IHSG Dibuka Ambruk 1,44%|Negatif
Sirene Resesi AS Mulai Menyala, Bursa Jepang Ambruk 7%|Negatif
Harga Saham Meroket, BEI Suspensi Perdagangan SMDM|Negatif
Prospek Suku Bunga Turun Makin Terang, Rupiah Potensi Menguat?|Positif
Asing Terciduk Diam-Diam Lepas 10 Saham Ini Pekan Lalu|Negatif
Robert Kiyosaki Ungkap 9 Beda Gaya Investasi Orang Kaya & Orang Miskin|Netral
Gonjang-Ganjing AS Goyang Pasar Kripto, Bitcoin Ambruk ke US$ 58.000|Negatif
Asing Net Buy Rp 2,67 T Pekan Lalu, Kompak Borong 10 Saham Ini|Positif
Habis Ambruk Kemarin, Wall Street Malam Ini Kompak Dibuka Rebound!|Positif
Nasib 7 Multifinace Menghitung Hari, OJK Pertimbangkan Cabut Izin|Negatif
Tanpa Asuransi Wajib Mobil & Motor, Segini Kerugian Warga RI|Negatif
Belum Ada Setoran Modal, OJK Bakal Tutup Investree?|Negatif
Ada 19 Perusahaan Pinjol P2P Lending Punya Kredit Macet Tinggi|Negatif
KPR Ditolak karena Tidak Bayar Pinjol, Begini Cara Mengatasinya|Netral
Revisi Target, Segini Proyeksi Laba Mitratel (MTEL) di 2024|Netral
Donald Trump atau Kamala Harris Menang Pilpres AS, Bagaimana Nasib RI?|Netral
Genjot Bisnis 3T, Mitratel Andalkan BTS Terbang|Positif
CIMB Niaga (BNGA) Bidik Rp 70 T dari Bisnis Dana Kelolaan|Positif
Ngekor Bursa Asia, IHSG Ditutup Naik 0,99% & Balik ke 7.100-an|Positif
The Fed Diproyeksi Pangkas Bunga Dua Kali, Bagaimana dengan BI Rate?|Netral
Pegadaian Prediksi Harga Emas Sentuh Harga Tertinggi Rp 1,5 Juta|Netral
Usai Akuisisi Mandiri InHealth, Pendapatan IFG Life Naik 334%|Positif
Rupiah Dibuka Melemah, Tapi Ditutup Perkasa di Level Rp 16.160/US$|Positif
Pertumbuhan Ekonomi RI Bakal Terseret Kondisi AS|Negatif
IHSG Hari Ini Rebound & Ngegas 1% Lebih, Ini Penyebabnya|Positif
Wall Street Lanjut Ambruk, Investor Lego Saham Nvidia Hingga Apple|Negatif
Profil Nat Rothschild, Teman Prabowo yang Dulu Berseteru dengan Bakrie|Netral
Riwayat Suspensi IHSG, Ledakan Bom Hingga Black Wednesday|Netral
Bursa Kebakaran, Harta Konglomerat Dunia Lenyap Rp 724,82 Triliun|Negatif
Bursa Asia Bangkit, Tapi Kok Singapura Masih Merah Sendiri?|Negatif
Bank Artha Graha Internasional (INPC) Kena Sanksi Regulator, Apa Itu?|Negatif
Petaka Bawa Berkah, Ini Alasan Resesi Bisa Cetak Orang Kaya Baru|Netral
OJK Sanksi 2 Manajer Investasi & 1 Emiten Nakal Rp 475 Juta|Negatif
Black Monday Guncang Pasar Modal Dunia, Petaka 1987 Terulang?|Negatif
Tiga Hari Koreksi, Harga Minyak Mentah Hari Ini Rebound|Positif
84 Calon Emiten Antre IPO, Incar Dana Rp 11,58 Triliun|Positif
IHSG Rebound & Melesat 1% Lebih, Pangkas Koreksi Black Monday|Positif
Pertumbuhan Ekonomi RI Melambat, Rupiah Dibuka Melemah|Negatif
Selain BTN, OJK Buka Opsi Investor Lain Bagi Bank Muamalat|Netral
Bursa Asia Rebound, Nikkei Pimpin Kenaikan!|Positif
Bitcoin Cs Mulai Rebound, Pasar Kripto Ada Harapan?|Positif
IHSG Kebakaran, Asing Kompak Lepas 10 Saham Ini|Negatif
BEI Keluarkan BRIS & BTPS dari Saham Margin & Shortsell, Ini Kata OJK|Netral
Apa Itu Carry Trade Yen? Pendulum di Balik Ambruknya Pasar Keuangan|Netral
Pasar Minta The Fed Percepat Cut Rate, Rupiah Bisa Menguat?|Netral
Asing Borong 10 Saham Ini di Hari Terburuk IHSG, Ada BMRI & BBNI|Positif
Bursa Wall Street Lanjutkan Penguatan, Saham Teknologi Memimpin Pasar!|Positif
Saat Kerajaan Bisnis 3 Dekade Salim Runtuh Sekejap|Negatif
Pasar Jelek, Mandiri Sekuritas Tak Bawa Emiten IPO Tahun Ini|Negatif
The Fed Diprediksi 2 Kali Pangkas Suku Bunga, BI Cuma Sekali|Netral
OJK Terima 160 Pengaduan SPayLater, Paling Banyak Soal Ini|Negatif
OJK Terima 10.104 Aduan Entitas Keuangan Ilegal, Paling Banyak Pinjol|Negatif
Semester I-2024 Naik 104,9%, Mitratel (MTEL) Bakal Genjot Bisnis Ini|Positif
Evergrande Bangkrut, Pendiri & Eks CEO Dipaksa Balikkan Uang Rp 97 T|Negatif
IHSG Hari Ini Melesat 1,16%, Balik Lagi ke Level 7.200-an|Positif
Klaim Pengangguran AS Turun, Nasdaq - S&P 500 Dibuka Menguat!|Positif
Pertumbuhan Kredit Bank di RI Tidak Seindah Kelihatannya|Netral
Daya Beli Warga RI Berantakan, Ternyata Ini Biang Keroknya|Negatif
IHSG Ditutup Lesu, Saham Salim (AMMN) Jadi Beban Terbesar|Negatif
Ini Alasan Warren Buffett Timbun Uang Tunai Rp 4.461,36 Triliun|Netral
Sudah Nyerok Rp 198,4 M, GOTO Mau Buyback Saham Lagi Rp 3 T|Positif
Dolar Bisa Kembali Sentuh Rp 15.800, Begini Analisanya|Netral
Cadangan RI Makin Gemuk, Dolar Anjlok ke Rp15.890/US$|Positif
Penjualan Mobil Toyota & Daihatsu Digempur Barang China|Negatif
Wall Street Dibuka Koreksi, Gagal Happy Weekend?|Negatif
Daftar Terbaru Saldo Minimum Bank BCA, Mandiri, BRI, dan BNI|Netral
Kebiasaan Warga RI Ternyata Bisa Bikin Miskin Menurut Lo Kheng Hong|Netral
OJK: Baru 22% Penyandang Disabilitas di RI Tersentuh Perbankan|Netral
Cek Beda Rupiah Digital dan Uang Elektronik|Netral
Kinerja Rupiah Terbaik di Asia Gara-Gara Yen Jepang, Kok Bisa?|Netral
Bankir Beberkan Bukti Baru Soal Isi Kantong Warga Kelas Menengah Ri|Netral
Sentimen Kembali Membaik, IHSG Ditutup Happy Weekend|Positif
Umur 7 Multifinance Modal Minim Menghitung Hari, OJK Buka Suara|Netral
Kripto Bisa Jadi Agunan Bank? Ini Kata Bos OJK|Netral
Patahkan Tren Penguatan 7 Hari Beruntun, Dolar Naik ke Rp15.920|Negatif
Pinjol Masuk SLIK, OJK: Pinjam Duit Makin Aman|Netral
Banyak Dibilang Kemahalan, OJK Buka Wacana Sesuaikan Pajak Kripto|Netral
Setelah Jadi Pengawas Kripto, OJK Akan Lakukan Ini|Netral
Bos OJK Beberkan Soal Formasi Anggota Anti Scam Center|Netral
Perusahaan Afiliasi KBFG Bakal Borong Saham KB Bank, Ini Bocorannya|Positif
Cara Buat Ruang Tunggu Grup WhatsApp, Biar Tidak Masuk Sembarangan|Netral
IHSG Bergairah Jelang Akhir Pekan, 5 Saham Ini Jadi Penopang|Positif
OJK Bikin Peta Jalan Kripto, 4 Isu Ini Jadi Fokus Utama|Netral
Transaksi Surat Utang Naik 179,2% di Platform Khusus SPPA|Positif
Pinjol Masuk SLIK OJK, Bankir Protes Ini!|Negatif
Otomotif Seret, Pembiayaan Mobil & Motor Adira Finance (ADMF) Turun|Negatif
Bankir Sebut Judi Online Jadi Biang Kerok Daya Beli Warga RI Lemah|Negatif
Pasar Cerah, IHSG Dibuka Naik 0,66%|Positif
Penguatan Rupiah Berakhir, Dolar Naik ke Rp15.925|Negatif
Data Tenaga Kerja AS Membaik, Harga Minyak Naik Tiga Hari Beruntun!|Positif
Bursa Asia Mayoritas Hijau, Didorong Pasar Tenaga Kerja AS|Positif
Uang Rp 2.129,12 Triliun Lenyap Begitu Saja Dalam Semalam|Negatif
Nasib Rupiah di Antara Adu Kuat DXY Vs Klaim Pengangguran AS Turun|Netral
Saat IHSG Kurang Tenaga, Asing Serbu Saham BMRI|Positif
Boy Thohir Borong Saham Merdeka Copper (MDKA) 30,2 Juta Lembar|Positif
Rusia Legalkan Penambangan Kripto, Bitcoin Cs Kompak Menguat|Positif
Saham Jatuh, Asing Banyak Lepas Emiten Salim (AMMN)|Negatif
Awas! Nunggak Pinjol Bisa Kena Blacklist Bank, Ini Aturan Barunya|Netral
Ekonom Bongkar Kesalahan Besar RI Sebelum Jadi 'Negara Kaya'|Netral
Namanya Masuk-Mau Disanksi Kominfo, Kyrim Bantah Terlibat Judi Online|Netral
Terjawab Sudah, Alasan Tuyul & Babi Ngepet Tak Curi Uang di Bank|Netral
Pejabat OJK Blak-blakan Pernah Jadi Korban Penipuan Lewat instagram|Netral
Mimpi Buruk' Jokowi Jadi Kenyataan, Bankir Kompak Teriak Begini|Netral
Mengenal Keluarga Rothschild, 'Penguasa Dunia' Penuh Teori Konspirasi|Netral
Lengkap! Ini Daftar 12 Bank Bangkrut Sepanjang 2024|Netral
Pejabat IKN Mau Mundur Jika Gagal Hijaukan Istana Garuda dalam 2 Tahun|Netral
Sosok Bos Alfamart dan Indomaret, Siapa Lebih Tajir?|Netral
Intip 3 Saham Unggulan Tempat Miliarder Bill Ackman Taruh Duit|Netral
Terungkap! Ini Alasan Airlangga Mundur dari Kursi Ketum Golkar|Netral
OJK Rilis Aturan Baru Penerbitan Obligasi-Sukuk Buat Pemda|Netral
Warren Buffet Timbun Uang Tunai Rp 4.461 T, Siap-Siap Krisis?|Netral
Investor Yakin Data Inflasi AS Mendingin, S&P500 & Dow Jones Menguat|Positif
Warisan Utang Era Jokowi: Prabowo Harus Bayar Rp800 T Tiap Tahun|Netral
BI, BEI, KPEI & 8 Bank Bersatu Kembangkan Central Counterparty|Positif
Investor Gen Z-Millenial Dominasi Pasar Modal, Tapi Aset Paling Kecil|Netral
Masalah Datang Silih Berganti, Akankah AS Selamatkan Intel?|Netral
Berkat Deretan Saham Ini, IHSG Berhasil Finish Semringah|Positif
OJK Proyeksi Laba Perbankan Tahun Ini Tidak Setinggi Tahun Lalu|Netral
Bos OJK Optimis NPL Kredit UMKM Aman|Positif
Ini Kabar Terbaru Buyback Saham Bank Commonwealth Oleh OCBC|Netral
Rupiah Gagal Lanjut Menguat, Dolar Naik ke Rp 15.950|Negatif
Bank Mandiri (BMRI) Gandeng PTPN III, Salurkan KUR Untuk Petani|Positif
OJK Ungkap Bakal Ada 3 Calon Emiten dari Sumut, Ini Sektornya|Netral
Antam Bikin Produk Emas Khusus Hari Kemerdekaan|Positif
Bank Neo Commerce (BBYB) Tunjuk Eri Budiono Jadi Direktur Utama|Netral
Saham HRUM Mendadak Terbang 14% Lebih, Ada Apa?|Positif
Harga Batu Bara Cetak Rekor, 11 Sahamnya di RI Terbang|Positif
Jejak 3 IPO Terbesar di Bursa, Gerak Saham Hingga Kinerja Keuangan|Netral
IHSG Berkubang di Zona Merah Terbebani Kinerja 5 Saham Ini|Negatif
Loker PCPM Bank Indonesia 2024 Dibuka Hari Ini, Cek Cara Daftar-Syarat|Netral
7 Tips Kaya Raya di Samping Kerja Kantoran Ala Robert Kiyosaki|Netral
OJK Sebut MNC Bank-Nobu Belum Laporkan Arah Bisnis Rencana Merger|Netral
Regulator Investigasi Bank Raksasa AS Gegara Rekening Nasabah Dibobol|Negatif
Indosat (ISAT) Mau Pecah Saham Rasio 1:4, Simak Jadwalnya|Netral
Harga Minyak Mentah Mendidih Disulut Tensi Panas Timur Tengah|Negatif
Bandar Kripto Bangkrut Diminta Bayar Denda Rp 203 Triliun|Negatif
Segini Modal dan Syarat Lengkap Buka Alfamart Sendiri|Netral
Traditional Financee & DeFi Jadi Ancaman? Pasar Kripto Dibuka Merah|Negatif
Pekan Sibuk, IHSG Dibuka Galau di Sesi Awal Perdagangan|Negatif
Inflasi AS Dinanti Pelaku Pasar, Dolar Turun Tipis ke Rp 15.915|Positif
Indeks Kospi Dibuka Melejit Didorong Harapan Fed Pangkas Suku Bunga|Positif
Dukung Bursa Karbon, KB Bank Siap Lakukan Hal Ini|Positif
Tak Gentar Panic Selling, Rupiah Punya Potensi Lanjut Menguat|Positif
Profil Keluarga Rothschild dan Sumber Kekayaannya|Netral
Dulu Raja Kain Ikon Penguasa, Sekarang Malah Karam Tertimbun Utang|Netral
Asing Borong 10 Saham Ini Kala IHSG Roller Coaster Pekan Lalu|Positif
Kisah Rakesh Jhunjhunwala, Investor India Sulap Rp975.000 Jadi Rp94 T|Netral
Cerita Robohnya Kerajaan Bisnis Salim Usai Berjaya 3 Dekade|Netral
Asing Kompak Lego 10 Saham Ini Kala Pasar Bergejolak Pekan Lalu|Negatif
Terungkap, Ramalan Ini yang Bikin Warren Buffett Timbun Duit Rp4.384 T|Netral
Tuduhan Baru Hindenburg ke Adani Bikin Harta Pemiliknya Lenyap Rp 21 T|Negatif
Perkuat Anti Fraud, IFG Gandeng BPKP Bentuk Ini|Positif
Kejagung Tetapkan 1 Tersangka Baru Kasus Timah, Ini Sosoknya|Negatif
OJK Terbitkan Aturan Strategi Anti Fraud Buat Lembaga Jasa Keuangan|Positif
OJK Buka Opsi Merger Pinjol Yang Masih Kurang Modal|Netral
Skema Ponzi Penipuan Kripto Rp 10 T, Regulator AS Gugat NovaTech|Negatif
Awasi Bank, OJK Teken Kerja Sama dengan Otoritas Moneter Hong Kong|Positif
Harvey Moeis Jalankan Sidang Perdana Kasus Korupsi Timah Besok|Netral
IHSG Bergairah Lagi, Balik ke Level 7.300 Ditopang Kinerja Saham BMRI|Positif
Andalkan Nasabah Tajir, HSBC Gandeng BNP Paribas Luncurkan Reksa Dana|Positif
Bos OJK: Ekonomi AS Sesuai Skenario The Fed|Netral
Rupiah Makin Perkasa, Nilai Tukar Dolar AS Turun ke Rp 15.830|Positif
3 Pinjol Ditutup, Ini Daftar Terbaru 98 P2P Lending Berizin OJK|Netral
William Tanuwijaya Lepas 3,72 Miliar Lembar Saham GOTO, Cuan Berapa?|Netral
Dorong Investor Optimalkan Strategi, Ajaib Hadirkan Program Top Up 1%|Positif
Breaking! Rupiah Menguat 0,63%, Dolar Turun Jadi Rp15.850|Positif
Cerita Jusuf Hamka Selamatkan Pendiri Astra dari Kebangkrutan|Netral
Dear Nasabah, Simak Ketentuan Baru untuk Tabungan BRI|Netral
Saham Konstruksi Terbang, Gara-Gara WIKA Masuk MSCI?|Positif
Komitmen BRI Dukung Pemerintah Perangi Judi Online di Indonesia|Positif
IHSG Sesi I Naik 0,62%, Ini Dia Penyebabnya|Positif
Crypto Wallet Ini Tembus 30 Juta Pengguna, Naik 50% dalam 4 Bulan|Positif
Kasus Gagal Bayar Ahmad Rafif Rp 71 Miliar, Begini Perkembangannya|Netral
Cerita Pendiri AQUA, Ternyata Dulu Calon Bos Pertamina|Netral
"""Kiamat"" Kantor Cabang Bank, Ribuan Tutup Sejak 2021"|Negatif
Begini Jurus BRI (BBRI) Berantas Judi Online di Indonesia|Netral
Limit Transfer Terbaru BCA, BRI, Mandiri, BNI|Netral
Ini Dia Aturan Terbaru Terkait Debt Collector|Netral
Dibahas Jokowi di IKN, Sri Mulyani Buka-bukaan Soal PMI Manufaktur!|Netral
Jokowi Groundbreaking Hotel Mewah Milik Konglomerat Ini|Netral
Dolar AS Sudah Rp15.000-an, Sri Mulyani Tetap Siaga: Awas Surprise!|Netral
Waspada Jebakan Penipuan di ATM, Ini Ciri-Cirinya|Netral
Ini Jurus BNI (BBNI) Untuk Mempertebal Laba|Positif
Dear Trader, Berikut Tips Gunakan Indikator MA untuk Raih Cuan|Netral
Terungkap! Dalam 20 Tahun, Transaksi Saham RI Naik 2.000%|Positif
19 Sekuritas Minat Fasilitasi Short Selling|Netral
Jejak Bisnis Prabowo, Investor IKN Berharta Rp 2,04 Triliun|Netral
Bos KSEI Ungkap Saham di Sektor Ini Paling Rajin Bagi Dividen Jumbo|Netral
Terbaru, 5 Saham RI Ini Masuk MSCI Small Cap Index|Netral
Harga Minyak Mentah Turun 0,6%, Ini Penyebabnya|Positif
Ini Bocoran Saham yang Paling Royal Bagi-Bagi Dividen|Netral
IHSG Kembali Bergairah, Balik Ke 7.300-an Lagi|Positif
Fed Rate Diyakini Segera Dipangkas, Rupiah Menguat ke Rp15.930/US$|Positif
OPEC Sebut Permintaan Minyak Anjlok Gegara China|Negatif
Bursa Asia Gak Seragam, Nikkei Melesat 2%, Kospi Turun 0,2%|Negatif
Bos Bursa Blak-Blakan Penyebab IHSG Kurang Tenaga Tahun Ini|Netral
Rupiah Hari Ini Dibayangi Data Inflasi AS|Negatif
IHSG Sudah Tipis Dekati 7.300, Saham Ini Malah Dibuang Asing|Negatif
Paus Ini Setor Rp 200 Miliar ETH, Pasar Kripto Sambut Positif|Positif
Jadi Orang Terkaya di RI, Ini Pemilik Seluruh Indomaret|Netral
IHSG Dekati 7.300, Asing Kompak Incar Bank Mandiri (BMRI)|Positif
BIRD Pede Laba Tumbuh Double Digit di 2024|Positif
Cemas Ancaman Resesi, Investor Kompak Bawa Kabur Uang ke Obligasi|Negatif
Incar Gen Z, BRI Danareksa Luncurkan Platform Trading Versi Desktop|Positif
Sempat Turun ke US$ 49.000, Bitcoin Bisa Jaga Tren Kenaikan Harga?|Netral
Asing Borong Saham GOTO 3 Hari Beruntun, Segini Target Harganya|Positif
BRI Danareksa Bakal Bawa 2-3 IPO di Kuartal IV, Nilainya Segini|Positif
Tren Penurunan Suku Bunga Acuan Global Akan Segera Tiba, Benarkah?|Netral
IHSG Cetak Rekor Harga Penutupan Tertinggi Baru di 7.436,04|Positif
Jaksa Ungkap Aliran Dana Cuci Uang Harvey Moeis, Ada ke Sandra Dewi|Negatif
Kinerja Membaik, Dapat PMN & Masuk MSCI, Saham WIKA Terbang 120%|Positif
Inflasi AS Bawa Kabar Gembira, Dolar Anjlok ke Rp15.675/US$|Positif
Terseret Kasus Timah, Ini Deretan Dosa Suami Sandra Dewi Harvey Moeis|Negatif
IHSG Melesat 1%, Dekati Level Tertinggi Sepanjang Masa|Positif
Di Kasus Dugaan Korupsi Timah, Harvey Moeis Curi Rp 420 Miliar|Negatif
Bos BMRI Ungkap Alasan Kopra by Mandiri Jadi Market Leader|Netral
Warren Buffett Ungkap Hal Ini Bikin Bisnis Anda Hancur dalam 5 Menit|Netral
IHSG Diproyeksi ke Level 7.800, Ini Faktor Pendorongnya|Positif
Harvey Moeis Terancam Penjara Seumur Hidup di Kasus Korupsi Timah|Negatif
Marak Penipuan, BRI Imbau Nasabah Kenali Akun & Kontak Resmi|Negatif
Bukan Rp 271 T, Harvey Moeis Didakwa Rugikan Negara Rp 300 T!|Negatif
Tak Ajukan Eksepsi, Sidang Pembuktian Harvey Moeis Lanjut Kamis Depan|Netral
Mau Jadi Nasabah Prioritas BCA-BRI-BNI-Mandiri? Siapkan Saldo Segini|Netral
Masuk List Boikot, Kok Nilai Pasar Starbucks Melejit Rp 335 T Sehari?|Netral
IHSG Balik ke Level 7.400, Sentuh Level Tertinggi 5 Bulan|Positif
Harga Batu Bara Turun, Laba ITMG Jeblok 58% di Semester I-2024|Negatif
Breaking! Dolar Turun 1% ke Rp15.670/US$|Positif
Dolar AS Rp15.600! Rupiah Menguat Rp400 dalam 7 Hari|Positif
Rekor Sejak 4 Bulan Terakhir, Dolar Ambruk ke Rp15.695/US$|Negatif
Penyebab Perseteruan Bakrie dengan Rothschild|Netral
Ramalan Bos BI Soal Rupiah Benar! Dolar AS Kini Rp15.720|Netral
Breaking! Rupiah Menguat, Dolar Turun ke Rp 15.720|Positif
IHSG Dibuka Naik 0,55%, Kembali Menuju Level 7.400|Positif
Pemilik Seluruh Alfamart dan Indomaret di RI, Siapa Lebih Kaya?|Netral
Nikkei & Kospi Kompak Menguat, IHSG Dapat Angin Segar|Positif
Kabar Baik dari AS, Dolar Bisa Turun ke Rp 15.700-an Hari Ini|Positif
OJK dan Bankir Buka Suara Soal Kredit Bermasalah UMKM Tinggi|Netral
Asing Ketahuan Ramai-Ramai Lepas 10 Saham Ini Kemarin|Negatif
Terusir dari RI, Jurnalis Asal Sukabumi Jadi Pemilik Hotel Mewah Dunia|Netral
Kisah Benjamin Graham, Bapak Value Investing & Guru Warren Buffett|Netral
IHSG Kembali ke 7.300, Asing Serbu Saham Perbankan|Positif
ETF Ethereum Spot Catat Inflow Rp80 Miliar, Pasar Kripto Kompak Hijau|Positif
Bos Antam Buka-Bukaan Alasan Emas Jadi Kontributor Utama Pendapatan|Netral
Hingar Bingar IKN Bikin Hotel di Balikpapan Kecipratan Cuan|Positif
Diam-Diam Utang RI ke China Meroket Nyaris 200% dalam 10 Tahun|Negatif
